worker_tests,worker_tests,lr,loss_mean,loss_std,price_mean,price_std,algorithm,recall,recall_std,precision,precision_std,f_beta,f_beta_std,machine_tests,corr,select_conf,baseround_items,total_items,expert_cost,theta,filters_num,machine_acc_range
5,5,10,0.7696199999999999,0.14219449919036953,0.0,0.0,Machines-Ensemble,89.644394040739,7.500981921787627,38.283112219797154,5.388291140905384,79.40994178284285,4.616553151050408,20.0,0.3,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.22866,0.06480173145834917,7.9245600000000005,2.498621733356212,Hybrid-Ensemble,96.01563312965499,2.6249520848795513,75.0467164855706,10.920035894891015,93.34933045553642,1.8502744051006723,20.0,0.3,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.83392,0.16775575578799076,0.0,0.0,Machines-Ensemble,88.72190686583266,9.757981845581039,37.168181047791506,5.667569990480582,78.05641801807131,5.560666954021825,20.0,0.5,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.25468,0.06295663269267186,7.6601799999999995,2.294600293645933,Hybrid-Ensemble,94.87764071349065,2.645797430076645,77.17207207365186,10.63604457080717,92.67757923971249,1.7620263743801758,20.0,0.5,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.81268,0.17351477631602444,0.0,0.0,Machines-Ensemble,91.12603889541094,9.714077953564098,35.49574388774649,5.086192634852479,79.061295843224,5.475785605925441,20.0,0.7,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.22838,0.09501176558721557,8.12878,3.821017562325512,Hybrid-Ensemble,96.22276532579059,2.298284009948775,75.83665644242083,12.065532518178964,93.531378467809,2.404263349201884,20.0,0.7,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.7546999999999998,0.13922718843674176,0.0,0.0,Machines-Ensemble,93.88276847284916,7.993451521894199,35.24489572603812,4.802712999784804,80.97862270515297,4.219710201309858,20.0,0.9,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.25412,0.10890392830380363,8.77402,4.544180126227392,Hybrid-Ensemble,95.89171526583311,3.0406179359188745,75.11767215471848,14.344817780506188,92.96192134562736,2.6184816868053846,20.0,0.9,0.95,20,1000,40,0.3,4,"[0.5, 0.8]"
5,5,10,0.18666,0.0695901171144294,8.7044,1.4995694048626091,Crowd-Ensemble,95.90039537010333,2.6056602223185066,83.62840087187537,8.862937066983024,94.50276188377966,2.034699699823205,0.0,0.0,0.95,20,1000,50,0.3,4,
5,5,10,0.5364,0.15028399781746557,0.0,0.0,Machines-Ensemble,93.7948761601062,5.0307073008348695,46.54310254132898,7.364995676127157,85.49592006269144,4.330169626736758,20.0,0.0,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.19830000000000003,0.06918215087723133,7.41458,3.0141283588460532,Hybrid-Ensemble,96.22821321617266,2.2509197818184674,79.74457136103709,9.582335132293009,94.25375472012327,1.9524239996794441,20.0,0.0,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.7578799999999998,0.1270803903047201,0.0,0.0,Machines-Ensemble,89.55387473037413,7.2758024636963325,40.08681885500855,7.3926164271121335,79.803289405048,3.961862372629757,20.0,0.2,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.23038,0.05996028352167792,8.64218,2.9723433697337196,Hybrid-Ensemble,95.73027235009134,2.2080883933406277,76.25979029106266,9.745361823897245,93.32552991547136,1.7168066956288452,20.0,0.2,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.8161800000000001,0.14761553983236317,0.0,0.0,Machines-Ensemble,87.6015853633407,8.151714166381463,38.849965913643175,5.4432602924538465,78.07640431380561,4.755340572360306,20.0,0.3,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.22677999999999998,0.07297404744153911,8.515799999999999,3.1329184285582667,Hybrid-Ensemble,95.70608471407299,2.5274405373548174,77.1682759972733,9.962773627222424,93.41212362750977,2.0531850153284026,20.0,0.3,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.8123,0.14106555213800426,0.0,0.0,Machines-Ensemble,89.7562453820193,8.7446968566909,36.648966973756586,5.07639450020565,78.65446124323509,4.601994700823035,20.0,0.5,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
5,5,10,0.22085999999999997,0.07229163437079009,9.21128,3.917612298530828,Hybrid-Ensemble,96.39707685947049,2.368429681638512,75.4780509107232,12.089228374480683,93.66267307300961,1.9485755243873493,20.0,0.5,0.95,20,1000,50,0.3,4,"[0.5, 0.8]"
